rna-gnl|WGS:MRZV|mrna.BSL78_04876	ddff171014cfc149f13e9cba811cfafa	321	Pfam	PF08782	c-SKI Smad4 binding domain	225	315	1.1E-36	T	29-11-2022	IPR014890	c-SKI SMAD4-binding domain	GO:0046332
rna-gnl|WGS:MRZV|mrna.BSL78_19797	455f39df3f35b71f435536d004abc469	284	Pfam	PF00106	short chain dehydrogenase	77	269	7.9E-50	T	29-11-2022	IPR002347	Short-chain dehydrogenase/reductase SDR	-
rna-gnl|WGS:MRZV|mrna.BSL78_10472	46cb84f833097bea82e21dd91e09f273	196	Pfam	PF00147	Fibrinogen beta and gamma chains, C-terminal globular domain	156	196	3.8E-6	T	29-11-2022	IPR002181	Fibrinogen, alpha/beta/gamma chain, C-terminal globular domain	-
rna-gnl|WGS:MRZV|mrna.BSL78_18671	11ce930f76f1679be82c86b737fb49e1	335	Pfam	PF05729	NACHT domain	88	235	2.2E-9	T	29-11-2022	IPR007111	NACHT nucleoside triphosphatase	-
rna-gnl|WGS:MRZV|mrna.BSL78_18106	566a6211dd63ecbd5308d489eefa069f	450	Pfam	PF07647	SAM domain (Sterile alpha motif)	356	418	5.6E-7	T	29-11-2022	IPR001660	Sterile alpha motif domain	GO:0005515
rna-gnl|WGS:MRZV|mrna.BSL78_21809	7f4c7e4210ca551f64d9b35f02d0b0ff	112	Pfam	PF00531	Death domain	25	99	7.4E-5	T	29-11-2022	IPR000488	Death domain	GO:0005515|GO:0007165
rna-gnl|WGS:MRZV|mrna.BSL78_24059	fbb71db9e3463de457986000c1ce0bc4	413	Pfam	PF00083	Sugar (and other) transporter	33	106	1.5E-8	T	29-11-2022	IPR005828	Major facilitator,  sugar transporter-like	GO:0016020|GO:0022857|GO:0055085
rna-gnl|WGS:MRZV|mrna.BSL78_04634	0521c1d684f366fbfd7e2f11d0130b39	231	Pfam	PF04051	Transport protein particle (TRAPP) component	32	179	2.5E-40	T	29-11-2022	IPR007194	Transport protein particle (TRAPP) component	-
rna-gnl|WGS:MRZV|mrna.BSL78_15761	aab27593cff183652d6aecc172ad1c4e	153	Pfam	PF00106	short chain dehydrogenase	6	144	3.9E-29	T	29-11-2022	IPR002347	Short-chain dehydrogenase/reductase SDR	-
rna-gnl|WGS:MRZV|mrna.BSL78_15384	7f708b59dddfd4e766e08f47af52b69f	479	Pfam	PF02383	SacI homology domain	85	378	2.1E-72	T	29-11-2022	IPR002013	SAC domain	GO:0016791
rna-gnl|WGS:MRZV|mrna.BSL78_08295	dbf755a9ea79c89a555ee06efac47674	626	Pfam	PF12240	Angiomotin C terminal	217	408	1.2E-25	T	29-11-2022	IPR024646	Angiomotin, C-terminal	-
rna-gnl|WGS:MRZV|mrna.BSL78_03032	67bccf9c8c30c1bcc5463d9aa75d4b12	359	Pfam	PF13445	RING-type zinc-finger	10	47	3.1E-9	T	29-11-2022	IPR027370	Zinc finger, RING-type, eukaryotic	-
rna-gnl|WGS:MRZV|mrna.BSL78_17356	4a1667772ec9c43e2c8d59207059c262	696	Pfam	PF00405	Transferrin	357	527	6.5E-11	T	29-11-2022	IPR001156	Transferrin-like domain	-
rna-gnl|WGS:MRZV|mrna.BSL78_17356	4a1667772ec9c43e2c8d59207059c262	696	Pfam	PF00405	Transferrin	19	325	1.1E-20	T	29-11-2022	IPR001156	Transferrin-like domain	-
rna-gnl|WGS:MRZV|mrna.BSL78_03941	b39c6008cfa1732e6b5ee872c7ba1b49	1253	Pfam	PF12780	P-loop containing dynein motor region D4	2	128	1.8E-33	T	29-11-2022	IPR024317	Dynein heavy chain, AAA module D4	-
rna-gnl|WGS:MRZV|mrna.BSL78_03941	b39c6008cfa1732e6b5ee872c7ba1b49	1253	Pfam	PF18198	Dynein heavy chain AAA lid domain	1058	1197	5.8E-53	T	29-11-2022	IPR041658	Dynein heavy chain AAA lid domain	-
rna-gnl|WGS:MRZV|mrna.BSL78_03941	b39c6008cfa1732e6b5ee872c7ba1b49	1253	Pfam	PF03028	Dynein heavy chain region D6 P-loop domain	941	1032	5.2E-28	T	29-11-2022	IPR004273	Dynein heavy chain region D6 P-loop domain	GO:0007018|GO:0008569|GO:0030286
rna-gnl|WGS:MRZV|mrna.BSL78_24146	273b88ff9fad62c17ac52eedeaa61040	106	Pfam	PF02886	LBP / BPI / CETP family, C-terminal domain	1	77	3.6E-13	T	29-11-2022	IPR001124	Lipid-binding serum glycoprotein, C-terminal	GO:0008289
rna-gnl|WGS:MRZV|mrna.BSL78_12480	3729e300debf8316423a9fb8ecad67fc	543	Pfam	PF01826	Trypsin Inhibitor like cysteine rich domain	3	53	1.2E-8	T	29-11-2022	IPR002919	Trypsin Inhibitor-like, cysteine rich domain	-
rna-gnl|WGS:MRZV|mrna.BSL78_12480	3729e300debf8316423a9fb8ecad67fc	543	Pfam	PF12714	TILa domain	54	108	1.6E-8	T	29-11-2022	IPR025615	TILa domain	-
rna-gnl|WGS:MRZV|mrna.BSL78_08786	5bad79ffcf653252a08de0cfd267a46e	504	Pfam	PF12796	Ankyrin repeats (3 copies)	70	163	1.4E-18	T	29-11-2022	IPR002110	Ankyrin repeat	GO:0005515
rna-gnl|WGS:MRZV|mrna.BSL78_08786	5bad79ffcf653252a08de0cfd267a46e	504	Pfam	PF13606	Ankyrin repeat	2	27	0.0034	T	29-11-2022	IPR002110	Ankyrin repeat	GO:0005515
rna-gnl|WGS:MRZV|mrna.BSL78_08786	5bad79ffcf653252a08de0cfd267a46e	504	Pfam	PF13606	Ankyrin repeat	35	60	0.0031	T	29-11-2022	IPR002110	Ankyrin repeat	GO:0005515
rna-gnl|WGS:MRZV|mrna.BSL78_24795	2cf16cefdd23f3cab223bd78e4265137	264	Pfam	PF02104	SURF1 family	29	243	2.8E-54	T	29-11-2022	IPR002994	Surfeit locus 1/Shy1	GO:0016020
rna-gnl|WGS:MRZV|mrna.BSL78_01447	6a20ce7ff9957de055fb3d8a32b84991	316	Pfam	PF00653	Inhibitor of Apoptosis domain	233	300	1.0E-20	T	29-11-2022	IPR001370	BIR repeat	-
rna-gnl|WGS:MRZV|mrna.BSL78_01447	6a20ce7ff9957de055fb3d8a32b84991	316	Pfam	PF00653	Inhibitor of Apoptosis domain	108	164	1.1E-9	T	29-11-2022	IPR001370	BIR repeat	-
rna-gnl|WGS:MRZV|mrna.BSL78_01447	6a20ce7ff9957de055fb3d8a32b84991	316	Pfam	PF00653	Inhibitor of Apoptosis domain	48	107	9.5E-12	T	29-11-2022	IPR001370	BIR repeat	-
rna-gnl|WGS:MRZV|mrna.BSL78_03608	9c6f766d49ed3b2716b72aeb2f11bf31	231	Pfam	PF00719	Inorganic pyrophosphatase	12	168	3.6E-51	T	29-11-2022	IPR008162	Inorganic pyrophosphatase	GO:0000287|GO:0004427|GO:0005737|GO:0006796
rna-gnl|WGS:MRZV|mrna.BSL78_16892	6d42da84bbcf6190be77cb657cdee617	264	Pfam	PF01041	DegT/DnrJ/EryC1/StrS aminotransferase family	5	81	3.3E-14	T	29-11-2022	IPR000653	DegT/DnrJ/EryC1/StrS aminotransferase	-
rna-gnl|WGS:MRZV|mrna.BSL78_02018	b21ee8c9113934f05e47a653c3941789	388	Pfam	PF01040	UbiA prenyltransferase family	111	343	6.3E-35	T	29-11-2022	IPR000537	UbiA prenyltransferase family	GO:0016020|GO:0016765
rna-gnl|WGS:MRZV|mrna.BSL78_25898	7791b4e09108199df277f8b8c5fc6e57	531	Pfam	PF00201	UDP-glucoronosyl and UDP-glucosyl transferase	37	520	2.2E-114	T	29-11-2022	IPR002213	UDP-glucuronosyl/UDP-glucosyltransferase	GO:0008194
rna-gnl|WGS:MRZV|mrna.BSL78_08432	469004209d8cc01b9cb5ec965e6c1b7c	565	Pfam	PF00651	BTB/POZ domain	28	118	7.2E-24	T	29-11-2022	IPR000210	BTB/POZ domain	GO:0005515
rna-gnl|WGS:MRZV|mrna.BSL78_04353	5da91c80cbabc9f0797023d9f8d7aad4	160	Pfam	PF00023	Ankyrin repeat	19	50	2.7E-6	T	29-11-2022	IPR002110	Ankyrin repeat	GO:0005515
rna-gnl|WGS:MRZV|mrna.BSL78_10384	09ce2d485845fcdb281f1121728c02f0	314	Pfam	PF01746	tRNA (Guanine-1)-methyltransferase	26	195	9.0E-25	T	29-11-2022	IPR016009	tRNA methyltransferase TRMD/TRM10-type domain	-
rna-gnl|WGS:MRZV|mrna.BSL78_11527	da3b187a8dc6ec5c56693d4097a4e467	239	Pfam	PF00791	ZU5 domain	46	128	1.2E-10	T	29-11-2022	IPR000906	ZU5 domain	-
rna-gnl|WGS:MRZV|mrna.BSL78_28094	7350ba6e7d5b990af21af0f91be836a4	755	Pfam	PF13445	RING-type zinc-finger	17	56	4.5E-9	T	29-11-2022	IPR027370	Zinc finger, RING-type, eukaryotic	-
rna-gnl|WGS:MRZV|mrna.BSL78_06600	26e92ebf9956dd482a23d56607a63581	346	Pfam	PF05118	Aspartyl/Asparaginyl beta-hydroxylase	164	325	7.3E-45	T	29-11-2022	IPR007803	Aspartyl/asparaginy/proline hydroxylase	GO:0018193
rna-gnl|WGS:MRZV|mrna.BSL78_06372	f07a73f8df8bed691b98a734e4cc3b28	240	Pfam	PF01400	Astacin (Peptidase family M12A)	44	132	8.2E-25	T	29-11-2022	IPR001506	Peptidase M12A	GO:0004222|GO:0006508
rna-gnl|WGS:MRZV|mrna.BSL78_15071	ce3bf41cae3e257b574ce53d98d60687	127	Pfam	PF00179	Ubiquitin-conjugating enzyme	86	127	1.2E-8	T	29-11-2022	IPR000608	Ubiquitin-conjugating enzyme E2	-
rna-gnl|WGS:MRZV|mrna.BSL78_03799	00347124ed205bf8488fd247a89e2a13	129	Pfam	PF01852	START domain	19	124	6.8E-14	T	29-11-2022	IPR002913	START domain	GO:0008289
rna-gnl|WGS:MRZV|mrna.BSL78_21655	5303394a442b95655d6d733254445a9d	156	Pfam	PF00318	Ribosomal protein S2	63	156	1.3E-20	T	29-11-2022	IPR001865	Ribosomal protein S2	GO:0003735|GO:0005840|GO:0006412
rna-gnl|WGS:MRZV|mrna.BSL78_19627	ff2755ce3cd7f7b26872ed5b0ba7298f	336	Pfam	PF00059	Lectin C-type domain	13	130	5.4E-12	T	29-11-2022	IPR001304	C-type lectin-like	-
rna-gnl|WGS:MRZV|mrna.BSL78_28604	adfddc5f1b952d00f3d323536310793a	343	Pfam	PF01756	Acyl-CoA oxidase	152	333	1.1E-57	T	29-11-2022	IPR002655	Acyl-CoA oxidase, C-terminal	GO:0003997|GO:0005777|GO:0006635
rna-gnl|WGS:MRZV|mrna.BSL78_09463	d1893531f5be66a223d4332ec130775b	237	Pfam	PF01398	JAB1/Mov34/MPN/PAD-1 ubiquitin protease	2	102	1.4E-17	T	29-11-2022	IPR000555	JAB1/MPN/MOV34 metalloenzyme domain	GO:0005515|GO:0008233|GO:0008237
rna-gnl|WGS:MRZV|mrna.BSL78_09463	d1893531f5be66a223d4332ec130775b	237	Pfam	PF19445	C-terminal region of eIF3h	114	237	4.7E-48	T	29-11-2022	IPR045810	eIF3h, C-terminal	-
rna-gnl|WGS:MRZV|mrna.BSL78_17286	610330ce7af7751dc3f2f16c043bba05	599	Pfam	PF15911	WD domain, G-beta repeat	105	161	4.7E-26	T	29-11-2022	IPR039468	WDR19, WD40 repeat	-
rna-gnl|WGS:MRZV|mrna.BSL78_25266	782882b02bce2f0f9cad255b18cb8165	355	Pfam	PF00892	EamA-like transporter family	22	155	1.5E-16	T	29-11-2022	IPR000620	EamA domain	GO:0016020
rna-gnl|WGS:MRZV|mrna.BSL78_17968	befd7512928b9743e072017ef31562f8	476	Pfam	PF13640	2OG-Fe(II) oxygenase superfamily	254	406	9.7E-15	T	29-11-2022	IPR044862	Prolyl 4-hydroxylase alpha subunit, Fe(2+) 2OG dioxygenase domain	-
rna-gnl|WGS:MRZV|mrna.BSL78_27442	82164723af30aa1b0eecdf825f061dbe	646	Pfam	PF00168	C2 domain	358	423	2.0E-8	T	29-11-2022	IPR000008	C2 domain	-
rna-gnl|WGS:MRZV|mrna.BSL78_27442	82164723af30aa1b0eecdf825f061dbe	646	Pfam	PF00168	C2 domain	534	643	1.9E-15	T	29-11-2022	IPR000008	C2 domain	-
rna-gnl|WGS:MRZV|mrna.BSL78_27442	82164723af30aa1b0eecdf825f061dbe	646	Pfam	PF00168	C2 domain	199	304	1.5E-21	T	29-11-2022	IPR000008	C2 domain	-
rna-gnl|WGS:MRZV|mrna.BSL78_27442	82164723af30aa1b0eecdf825f061dbe	646	Pfam	PF17047	Synaptotagmin-like mitochondrial-lipid-binding domain	9	183	3.3E-51	T	29-11-2022	IPR039010	Synaptotagmin, SMP domain	-
rna-gnl|WGS:MRZV|mrna.BSL78_24667	1d563bd093d05a5cf68015e3221862d4	295	Pfam	PF07690	Major Facilitator Superfamily	21	286	1.5E-11	T	29-11-2022	IPR011701	Major facilitator superfamily	GO:0022857|GO:0055085
rna-gnl|WGS:MRZV|mrna.BSL78_21240	37bebb775e574c5f16c150cc9b161a67	405	Pfam	PF00001	7 transmembrane receptor (rhodopsin family)	44	358	5.6E-37	T	29-11-2022	IPR000276	G protein-coupled receptor, rhodopsin-like	GO:0004930|GO:0007186|GO:0016020
rna-gnl|WGS:MRZV|mrna.BSL78_27806	c2c687420895bffa02e19fe86e28c241	173	Pfam	PF12947	EGF domain	5	36	6.3E-8	T	29-11-2022	IPR024731	EGF domain	-
rna-gnl|WGS:MRZV|mrna.BSL78_27806	c2c687420895bffa02e19fe86e28c241	173	Pfam	PF00147	Fibrinogen beta and gamma chains, C-terminal globular domain	42	173	8.3E-44	T	29-11-2022	IPR002181	Fibrinogen, alpha/beta/gamma chain, C-terminal globular domain	-
rna-gnl|WGS:MRZV|mrna.BSL78_26467	3c43602248898d62832d1a02b380841e	219	Pfam	PF00001	7 transmembrane receptor (rhodopsin family)	43	218	1.7E-31	T	29-11-2022	IPR000276	G protein-coupled receptor, rhodopsin-like	GO:0004930|GO:0007186|GO:0016020
rna-gnl|WGS:MRZV|mrna.BSL78_15353	908b19b9389d83e3e9852f65d8cd1e6c	262	Pfam	PF01401	Angiotensin-converting enzyme	1	125	2.0E-48	T	29-11-2022	IPR001548	Peptidase M2, peptidyl-dipeptidase A	GO:0006508|GO:0008237|GO:0008241|GO:0016020
rna-gnl|WGS:MRZV|mrna.BSL78_15353	908b19b9389d83e3e9852f65d8cd1e6c	262	Pfam	PF01401	Angiotensin-converting enzyme	127	244	1.1E-43	T	29-11-2022	IPR001548	Peptidase M2, peptidyl-dipeptidase A	GO:0006508|GO:0008237|GO:0008241|GO:0016020
rna-gnl|WGS:MRZV|mrna.BSL78_23978	f5ead235c20981b9337efa10bc5d7e52	342	Pfam	PF04424	MINDY deubiquitinase	159	281	1.1E-34	T	29-11-2022	IPR033979	MINDY deubiquitinase domain	GO:0004843|GO:1990380
rna-gnl|WGS:MRZV|mrna.BSL78_12890	87eab2099cbb45221ad20c15a02bacf9	353	Pfam	PF03632	Glycosyl hydrolase family 65 central catalytic domain	48	117	6.9E-9	T	29-11-2022	IPR005195	Glycoside hydrolase, family 65, central catalytic	GO:0003824|GO:0005975
rna-gnl|WGS:MRZV|mrna.BSL78_13480	7684bf0b7852bff50ad92cef1bb6f6d5	937	Pfam	PF02010	REJ domain	8	176	1.6E-32	T	29-11-2022	IPR002859	PKD/REJ-like domain	-
rna-gnl|WGS:MRZV|mrna.BSL78_13480	7684bf0b7852bff50ad92cef1bb6f6d5	937	Pfam	PF01825	GPCR proteolysis site, GPS, motif	519	558	7.1E-9	T	29-11-2022	IPR000203	GPS motif	-
rna-gnl|WGS:MRZV|mrna.BSL78_13480	7684bf0b7852bff50ad92cef1bb6f6d5	937	Pfam	PF01477	PLAT/LH2 domain	631	756	1.0E-15	T	29-11-2022	IPR001024	PLAT/LH2 domain	GO:0005515
rna-gnl|WGS:MRZV|mrna.BSL78_10968	b4d9695eec51136ede85db72d0b4ef47	215	Pfam	PF03153	Transcription factor IIA, alpha/beta subunit	97	215	8.6E-35	T	29-11-2022	IPR004855	Transcription factor IIA, alpha/beta subunit	GO:0005672|GO:0006367
rna-gnl|WGS:MRZV|mrna.BSL78_17637	43486f594cb0c38659e0b9414d040f68	77	Pfam	PF01016	Ribosomal L27 protein	27	76	2.6E-10	T	29-11-2022	IPR001684	Ribosomal protein L27	GO:0003735|GO:0005840|GO:0006412
rna-gnl|WGS:MRZV|mrna.BSL78_23296	b6200f0365dfa359204f18183bf5dd70	255	Pfam	PF00884	Sulfatase	5	95	1.7E-22	T	29-11-2022	IPR000917	Sulfatase, N-terminal	GO:0008484
rna-gnl|WGS:MRZV|mrna.BSL78_23296	b6200f0365dfa359204f18183bf5dd70	255	Pfam	PF14707	C-terminal region of aryl-sulfatase	119	252	1.4E-25	T	29-11-2022	-	-
rna-gnl|WGS:MRZV|mrna.BSL78_05582	936c617006f11894f3f44008d21671d1	565	Pfam	PF03736	EPTP domain	368	400	1.2E-5	T	29-11-2022	IPR005492	Leucine-rich glioma-inactivated , EPTP repeat	-
rna-gnl|WGS:MRZV|mrna.BSL78_05582	936c617006f11894f3f44008d21671d1	565	Pfam	PF03736	EPTP domain	272	302	2.2E-4	T	29-11-2022	IPR005492	Leucine-rich glioma-inactivated , EPTP repeat	-
rna-gnl|WGS:MRZV|mrna.BSL78_03678	14081f8a856845781572cd222e3b0b53	263	Pfam	PF05380	Pao retrotransposon peptidase	142	263	1.8E-43	T	29-11-2022	IPR008042	Retrotransposon, Pao	-
rna-gnl|WGS:MRZV|mrna.BSL78_10652	06f059bb56a3f643eff4fd7ebf02fce8	298	Pfam	PF00179	Ubiquitin-conjugating enzyme	52	164	1.5E-26	T	29-11-2022	IPR000608	Ubiquitin-conjugating enzyme E2	-
rna-gnl|WGS:MRZV|mrna.BSL78_21593	5b9f0af3e752be19045e7c9f3cd4dd56	356	Pfam	PF13177	DNA polymerase III, delta subunit	19	184	5.4E-10	T	29-11-2022	-	-
rna-gnl|WGS:MRZV|mrna.BSL78_23038	0d7d6e53f157b14480bc31a5e8f2fee0	525	Pfam	PF05729	NACHT domain	22	175	4.3E-11	T	29-11-2022	IPR007111	NACHT nucleoside triphosphatase	-
rna-gnl|WGS:MRZV|mrna.BSL78_10209	d43556010691451a7f4f67d136162601	199	Pfam	PF13499	EF-hand domain pair	60	122	3.0E-11	T	29-11-2022	IPR002048	EF-hand domain	GO:0005509
rna-gnl|WGS:MRZV|mrna.BSL78_10209	d43556010691451a7f4f67d136162601	199	Pfam	PF13499	EF-hand domain pair	134	195	9.6E-15	T	29-11-2022	IPR002048	EF-hand domain	GO:0005509
rna-gnl|WGS:MRZV|mrna.BSL78_11948	b645eae1dda5b1969b658c0d15ca80e6	150	Pfam	PF00125	Core histone H2A/H2B/H3/H4	1	132	1.1E-50	T	29-11-2022	IPR007125	Histone H2A/H2B/H3	GO:0003677
rna-gnl|WGS:MRZV|mrna.BSL78_26211	77f0dbb2049030d9b82fb92c15dee2f8	108	Pfam	PF02244	Carboxypeptidase activation peptide	1	51	1.9E-13	T	29-11-2022	IPR003146	Carboxypeptidase, activation peptide	-
rna-gnl|WGS:MRZV|mrna.BSL78_26678	6990fa40f47e8a4463b778c4070ae7c7	386	Pfam	PF00096	Zinc finger, C2H2 type	133	155	0.0011	T	29-11-2022	IPR013087	Zinc finger C2H2-type	-
rna-gnl|WGS:MRZV|mrna.BSL78_26678	6990fa40f47e8a4463b778c4070ae7c7	386	Pfam	PF00096	Zinc finger, C2H2 type	161	183	5.3E-5	T	29-11-2022	IPR013087	Zinc finger C2H2-type	-
rna-gnl|WGS:MRZV|mrna.BSL78_26678	6990fa40f47e8a4463b778c4070ae7c7	386	Pfam	PF00096	Zinc finger, C2H2 type	189	211	2.0E-4	T	29-11-2022	IPR013087	Zinc finger C2H2-type	-
rna-gnl|WGS:MRZV|mrna.BSL78_26678	6990fa40f47e8a4463b778c4070ae7c7	386	Pfam	PF00096	Zinc finger, C2H2 type	245	267	0.0013	T	29-11-2022	IPR013087	Zinc finger C2H2-type	-
rna-gnl|WGS:MRZV|mrna.BSL78_26678	6990fa40f47e8a4463b778c4070ae7c7	386	Pfam	PF00096	Zinc finger, C2H2 type	217	239	0.003	T	29-11-2022	IPR013087	Zinc finger C2H2-type	-
rna-gnl|WGS:MRZV|mrna.BSL78_26678	6990fa40f47e8a4463b778c4070ae7c7	386	Pfam	PF00096	Zinc finger, C2H2 type	105	127	0.0097	T	29-11-2022	IPR013087	Zinc finger C2H2-type	-
rna-gnl|WGS:MRZV|mrna.BSL78_26678	6990fa40f47e8a4463b778c4070ae7c7	386	Pfam	PF00096	Zinc finger, C2H2 type	357	379	0.0035	T	29-11-2022	IPR013087	Zinc finger C2H2-type	-
rna-gnl|WGS:MRZV|mrna.BSL78_26678	6990fa40f47e8a4463b778c4070ae7c7	386	Pfam	PF00096	Zinc finger, C2H2 type	273	295	6.7E-5	T	29-11-2022	IPR013087	Zinc finger C2H2-type	-
rna-gnl|WGS:MRZV|mrna.BSL78_26678	6990fa40f47e8a4463b778c4070ae7c7	386	Pfam	PF13913	zinc-finger of a C2HC-type	330	349	0.28	T	29-11-2022	-	-
rna-gnl|WGS:MRZV|mrna.BSL78_23305	8243ca0e9143198b3e3a0deb12ae5f7b	631	Pfam	PF05729	NACHT domain	204	357	2.4E-15	T	29-11-2022	IPR007111	NACHT nucleoside triphosphatase	-
rna-gnl|WGS:MRZV|mrna.BSL78_03616	516d1e6be7f7674d0050af8cc3803e7c	182	Pfam	PF13540	Regulator of chromosome condensation (RCC1) repeat	136	165	3.7E-10	T	29-11-2022	-	-
rna-gnl|WGS:MRZV|mrna.BSL78_25069	fd7dfc6860cada63d426cfbe47bf2012	119	Pfam	PF00665	Integrase core domain	4	70	5.9E-8	T	29-11-2022	IPR001584	Integrase, catalytic core	GO:0015074
rna-gnl|WGS:MRZV|mrna.BSL78_15554	109368775d1b030bc9f6fe85169179ab	312	Pfam	PF06218	Nitrogen permease regulator 2	8	274	5.4E-62	T	29-11-2022	IPR009348	Nitrogen permease regulator 2	-
rna-gnl|WGS:MRZV|mrna.BSL78_08714	d0b6096f92469167d651b881642a7a6a	237	Pfam	PF03016	Exostosin family	26	234	5.5E-34	T	29-11-2022	IPR040911	Exostosin, GT47 domain	-
rna-gnl|WGS:MRZV|mrna.BSL78_20856	fa43a554cedc436ec85b82e27f9d4c4d	408	Pfam	PF04677	Protein similar to CwfJ C-terminus 1	268	382	9.0E-35	T	29-11-2022	IPR006768	Cwf19-like, C-terminal domain-1	-
rna-gnl|WGS:MRZV|mrna.BSL78_22351	aa211d40b479d0972c60cc7786fde16d	194	Pfam	PF00641	Zn-finger in Ran binding protein and others	7	36	6.3E-9	T	29-11-2022	IPR001876	Zinc finger, RanBP2-type	-
rna-gnl|WGS:MRZV|mrna.BSL78_22351	aa211d40b479d0972c60cc7786fde16d	194	Pfam	PF00641	Zn-finger in Ran binding protein and others	61	88	8.9E-5	T	29-11-2022	IPR001876	Zinc finger, RanBP2-type	-
rna-gnl|WGS:MRZV|mrna.BSL78_09640	d86d02953896bf36abb2c079fd05da7b	327	Pfam	PF00530	Scavenger receptor cysteine-rich domain	113	184	2.6E-14	T	29-11-2022	IPR001190	SRCR domain	GO:0005044|GO:0016020
rna-gnl|WGS:MRZV|mrna.BSL78_06831	fd236abf37f524e8b55abab9f01964a4	237	Pfam	PF00351	Biopterin-dependent aromatic amino acid hydroxylase	183	234	7.9E-12	T	29-11-2022	IPR019774	Aromatic amino acid hydroxylase, C-terminal	GO:0016714
rna-gnl|WGS:MRZV|mrna.BSL78_00762	fa0779c65050b11b54ac4b1db632d3e2	295	Pfam	PF00474	Sodium:solute symporter family	27	159	2.0E-5	T	29-11-2022	IPR001734	Sodium/solute symporter	GO:0016020|GO:0022857|GO:0055085
rna-gnl|WGS:MRZV|mrna.BSL78_11942	0c319cd996462ab01bc46067200da6c9	438	Pfam	PF09346	SMI1 / KNR4 family (SUKH-1)	126	271	6.5E-8	T	29-11-2022	IPR018958	Knr4/Smi1-like domain	-
rna-gnl|WGS:MRZV|mrna.BSL78_11942	0c319cd996462ab01bc46067200da6c9	438	Pfam	PF04379	ApaG domain	322	410	4.2E-15	T	29-11-2022	IPR007474	ApaG domain	-
rna-gnl|WGS:MRZV|mrna.BSL78_11942	0c319cd996462ab01bc46067200da6c9	438	Pfam	PF12937	F-box-like	22	66	1.8E-7	T	29-11-2022	IPR001810	F-box domain	GO:0005515
rna-gnl|WGS:MRZV|mrna.BSL78_25942	2b092544923f3619b9933f683b9e0f86	202	Pfam	PF00412	LIM domain	117	171	7.5E-14	T	29-11-2022	IPR001781	Zinc finger, LIM-type	-
rna-gnl|WGS:MRZV|mrna.BSL78_29903	10c631e16ef9575c821d2f063a99395a	143	Pfam	PF00001	7 transmembrane receptor (rhodopsin family)	64	143	8.8E-19	T	29-11-2022	IPR000276	G protein-coupled receptor, rhodopsin-like	GO:0004930|GO:0007186|GO:0016020
rna-gnl|WGS:MRZV|mrna.BSL78_14552	53f59f6ea01d051d622b106a21ada191	608	Pfam	PF01406	tRNA synthetases class I (C) catalytic domain	76	318	1.7E-92	T	29-11-2022	IPR032678	tRNA synthetases class I, catalytic domain	-
rna-gnl|WGS:MRZV|mrna.BSL78_27847	5c30e6991c3c2ff10c97f21832d3527e	100	Pfam	PF00685	Sulfotransferase domain	1	94	2.9E-16	T	29-11-2022	IPR000863	Sulfotransferase domain	GO:0008146
rna-gnl|WGS:MRZV|mrna.BSL78_02248	7e895804c66a47aa26eef6a5a5aaaa45	169	Pfam	PF04145	Ctr copper transporter family	26	154	1.9E-30	T	29-11-2022	IPR007274	Ctr copper transporter	GO:0005375|GO:0016020|GO:0035434
rna-gnl|WGS:MRZV|mrna.BSL78_28371	94568303181d377fa8f877b0aba37502	217	Pfam	PF00595	PDZ domain	10	88	3.1E-15	T	29-11-2022	IPR001478	PDZ domain	GO:0005515
rna-gnl|WGS:MRZV|mrna.BSL78_29161	61ba6bff14e5a938c7bd252d70150953	242	Pfam	PF00078	Reverse transcriptase (RNA-dependent DNA polymerase)	56	182	1.6E-15	T	29-11-2022	IPR000477	Reverse transcriptase domain	-
rna-gnl|WGS:MRZV|mrna.BSL78_13503	be406dff8a879af78a9cc7c7c3a0ac49	232	Pfam	PF05724	Thiopurine S-methyltransferase (TPMT)	8	231	1.4E-51	T	29-11-2022	IPR008854	TPMT family	GO:0008757
rna-gnl|WGS:MRZV|mrna.BSL78_24255	e57da20b09234a522bfce96f12d4cf7e	274	Pfam	PF00084	Sushi repeat (SCR repeat)	83	136	7.0E-10	T	29-11-2022	IPR000436	Sushi/SCR/CCP domain	-
rna-gnl|WGS:MRZV|mrna.BSL78_24255	e57da20b09234a522bfce96f12d4cf7e	274	Pfam	PF00084	Sushi repeat (SCR repeat)	14	58	4.5E-6	T	29-11-2022	IPR000436	Sushi/SCR/CCP domain	-
rna-gnl|WGS:MRZV|mrna.BSL78_24255	e57da20b09234a522bfce96f12d4cf7e	274	Pfam	PF00084	Sushi repeat (SCR repeat)	143	196	2.4E-7	T	29-11-2022	IPR000436	Sushi/SCR/CCP domain	-
rna-gnl|WGS:MRZV|mrna.BSL78_22267	2fae35e4fb4ec6a36b5947478778de8c	469	Pfam	PF19269	Anticodon binding domain	325	462	3.9E-17	T	29-11-2022	IPR045462	Aminoacyl-tRNA synthetase, class I, anticodon-binding	-
rna-gnl|WGS:MRZV|mrna.BSL78_22267	2fae35e4fb4ec6a36b5947478778de8c	469	Pfam	PF00749	tRNA synthetases class I (E and Q), catalytic domain	26	293	3.5E-63	T	29-11-2022	IPR020058	Glutamyl/glutaminyl-tRNA synthetase, class Ib, catalytic domain	GO:0004812|GO:0005524|GO:0043039
